sentence,vigilance_hr,target_hr,fpr,acc,max_mem,mean_mem
"I'm still in the chair, Lieutenant.",,0.8333333333333334,0.0,0.9183673469387755,0.8370843344706229,0.7875185376674848
I'm still trying to catch up.,,0.46153846153846156,0.23333333333333334,0.625,0.7876734086048788,0.7374205988442696
I've been feeling low for weeks.,,0.5277777777777778,0.0,0.782051282051282,0.7793295174259939,0.7365513361807817
I've no idea what will happen.,,0.43478260869565216,0.1935483870967742,0.6481481481481481,0.7844161401901611,0.7602537273015436
I've only got a minute left.,,0.5714285714285714,0.06666666666666667,0.7586206896551724,0.7903754246161112,0.757483817367814
I've tried every sort of cable.,,0.68,0.16129032258064516,0.7678571428571429,0.7832206233993906,0.7413273628777172
Identify the problem to be addressed.,,0.45161290322580644,0.030303030303030304,0.71875,0.7502604406760229,0.7221531231518455
Identifying Marks: Scar on left cheek.,,0.7857142857142857,0.02631578947368421,0.8939393939393939,0.7976590807864155,0.7609149490262773
If garbled revelation's all they've got.,,0.40625,0.07692307692307693,0.6901408450704225,0.7758237076886869,0.7577291357775331
"If necessary, add in additional flour.",,0.8620689655172413,0.029411764705882353,0.9206349206349206,0.8100858018122106,0.7604134346275009
"If not, then they're already empty.",,0.36666666666666664,0.030303030303030304,0.6825396825396826,0.7478569378600797,0.7418305978599026
"If you're ever afraid, call me.",,0.8,0.07407407407407407,0.8653846153846154,0.7767644792296695,0.7409807663092791
"Ike Clanton, Old Man's eldest son.",,0.43478260869565216,0.0,0.7346938775510204,0.8450951679614129,0.833660947952563
Illinois Cru: 2018 Bermuda Classic Champions!,,0.7647058823529411,0.1282051282051282,0.821917808219178,0.9303508548531012,0.8407087679605262
Implement continuous and routine improvement ideas.,,0.38461538461538464,0.10344827586206896,0.6545454545454545,0.7500438342167177,0.7166041751294617
Important McQ questions for bank exam.,,0.8205128205128205,0.025,0.8987341772151899,0.8240206323759671,0.7636942658240383
Important electoral states were at stake.,,0.6666666666666666,0.027777777777777776,0.8333333333333334,0.8025926092254797,0.7602547496695587
"In Baghdad, Mike Tobin, Fox News.",,0.8846153846153846,0.17857142857142858,0.8518518518518519,0.8418070149061744,0.8150682893906035
In China Avalokiteshvara becomes Kuan Yin.,,0.813953488372093,0.021739130434782608,0.898876404494382,0.8373948594914152,0.8042266220162334
"In Germany, a Kleider machen Leute.",,0.7272727272727273,0.08,0.8297872340425532,0.9031901882200796,0.8286839641622445
"In June, Bill moved back home.",,0.6071428571428571,0.1,0.7586206896551724,0.8729465393541627,0.8061273677024274
"In Washington, Brian Wilson, Fox News.",,0.8387096774193549,0.10526315789473684,0.8695652173913043,0.821278603670256,0.81194792349122
"In a makeshift church, they prayed.",,0.7857142857142857,0.034482758620689655,0.8771929824561403,0.8100858018122106,0.761396914214547
In debt and needing a loan.,,0.6774193548387096,0.05555555555555555,0.8208955223880597,0.8100858018122106,0.7589419019300476
Include actual photos of your shop.,,0.5294117647058824,0.0,0.7837837837837838,0.8272856421384596,0.7621719323661186
"Indeed, nothing worth having comes easy.",,0.4864864864864865,0.05263157894736842,0.72,0.7508933251589001,0.7329157107423149
"Instead, Bride used it for storage.",,0.7741935483870968,0.030303030303030304,0.875,0.8017259972106143,0.7641401655649894
Intended for and available to everyone.,,0.34146341463414637,0.043478260869565216,0.6666666666666666,0.7550877887115144,0.7378773558815511
"Interior storage under stairs ideas, stairs.",,0.717948717948718,0.024390243902439025,0.85,0.804021796101934,0.7638449626244959
"Is Bruja a Portuguese name, though?",,0.6571428571428571,0.02702702702702703,0.8194444444444444,0.8851235700395311,0.7876214227013395
Is it all about the university?,,0.46875,0.05555555555555555,0.7205882352941176,0.812964885185508,0.7609331782267513
Is such that I was stunned.,,0.24390243902439024,0.025,0.6049382716049383,0.7498828365921736,0.7407663274937365
Is that easy enough for you?,,0.4634146341463415,0.11904761904761904,0.6746987951807228,0.7477675837705625,0.7322657845781017
Is this all we got left?,,0.4411764705882353,0.15,0.6621621621621622,0.7903754246161112,0.7624128101296455
Is this guy an illegal alien?,,0.7857142857142857,0.06896551724137931,0.8596491228070176,0.8208109972624767,0.781244646999358
Is today sponsored by a church?,,0.88,0.034482758620689655,0.9259259259259259,0.7896109774616297,0.7653262320722806
Isn't this all a little paranoid?,,0.6129032258064516,0.0,0.8309859154929577,0.7845331826685802,0.7602786916176087
It also promotes critical thinking skills.,,0.5,0.0,0.7450980392156863,0.7607447426860919,0.7399933234216848
It is a really nice idea.,,0.3888888888888889,0.1282051282051282,0.64,0.7704535915206198,0.7489858721409887
It is kind of getting tight.,,0.56,0.03571428571428571,0.7735849056603774,0.7672080521417273,0.7375619381947182
It is not a serious proposal.,,0.4827586206896552,0.09375,0.7049180327868853,0.7519310548448427,0.740246628887835
It is round and relatively small.,,0.6176470588235294,0.024390243902439025,0.8133333333333334,0.7760373433206542,0.7419272905019801
It is such a great feeling.,,0.34375,0.14285714285714285,0.6119402985074627,0.7482159084845948,0.7376054288493364
"It just makes me weary, somehow.",,0.4827586206896552,0.03333333333333333,0.7288135593220338,0.7591075711012585,0.7371222274690203
It left Flemmi feeling pretty special.,,0.48148148148148145,0.0625,0.7288135593220338,0.833775823496102,0.7634289456726419
It left her off the hook.,,0.5277777777777778,0.0975609756097561,0.7272727272727273,0.7903754246161112,0.7625295934745228
It left no room for negotiation.,,0.7333333333333333,0.15151515151515152,0.7936507936507936,0.7903754246161112,0.7578191863650372
It makes the situation extremely dangerous.,,0.4642857142857143,0.13333333333333333,0.6724137931034483,0.7591075711012585,0.7391854389112199
It might be in the kitchen.,,0.5277777777777778,0.04878048780487805,0.7532467532467533,0.8100858018122106,0.7570255422997816
It might be too late already.,,0.7857142857142857,0.17647058823529413,0.8064516129032258,0.7632430135536314,0.7401691431678681
It must be another business establishment.,,0.391304347826087,0.07407407407407407,0.68,0.762081883606439,0.7351596824295535
It must be close to dawn.,,0.5714285714285714,0.11538461538461539,0.7446808510638298,0.7923356423781526,0.7389314890787196
It must be getting more serious.,,0.2608695652173913,0.16,0.5625,0.7501962169380727,0.7303687490436471
It must be great being you.,,0.7352941176470589,0.027777777777777776,0.8571428571428571,0.7482159084845948,0.7254586861054543
It only took a brief moment.,,0.5333333333333333,0.2903225806451613,0.6229508196721312,0.7675877565700522,0.7341076791642912
"It really was Shaw, I realized.",,0.4594594594594595,0.04878048780487805,0.717948717948718,0.8282626997922709,0.7605986590901223
It saddened me to leave it.,,0.5238095238095238,0.0,0.7872340425531915,0.7670083594157776,0.7352642242125597
It sends its own valuable signal.,,0.3333333333333333,0.05714285714285714,0.6470588235294118,0.7597958128218152,0.7393394032154664
It should be a clean sport.,,0.5142857142857142,0.0,0.7638888888888888,0.7659901913968913,0.7349131841164841
It should leave a clear trail.,,0.48148148148148145,0.12121212121212122,0.7,0.7670083594157776,0.741404669827233
It simply doesn't get any better!!,,0.7142857142857143,0.21212121212121213,0.7540983606557377,0.8119415238575435,0.7377703561873109
It turns into a hard plastic.,,0.88,0.07142857142857142,0.9056603773584906,0.7961741393878635,0.7587119511825563
"It was Wednesday, September 16th, 2015.",,1.0,0.0967741935483871,0.9482758620689655,0.9066769212898464,0.8176686638851165
It was a great media event.,,0.4838709677419355,0.05714285714285714,0.7272727272727273,0.7724445789084617,0.7407926405613732
It was a pretty weak throw.,,0.5263157894736842,0.023809523809523808,0.7625,0.7473874490637734,0.7375902761927086
It was a somewhat startling feeling.,,0.32142857142857145,0.0625,0.65,0.7453023508345947,0.7199189605520407
It was a very sad life.,,0.5925925925925926,0.06451612903225806,0.7758620689655172,0.7579267560294073,0.7407860523457245
"It was better than sex, Mark.",,0.9032258064516129,0.030303030303030304,0.9375,0.8696843324761507,0.7653178821848061
"It was clean, bright and comfortable.",,0.6764705882352942,0.13953488372093023,0.7792207792207793,0.7500438342167177,0.7251128924841618
It was covering William's mark now.,,0.42424242424242425,0.0,0.7397260273972602,0.7887374316670765,0.7564014770442765
It was definitely a valuable experience.,,0.5769230769230769,0.08333333333333333,0.74,0.7453023508345947,0.7300642862413419
It was founded on which date?,,0.32,0.034482758620689655,0.6666666666666666,0.8181617113401036,0.7631890539213653
It was just in poor humor.,,0.4838709677419355,0.030303030303030304,0.734375,0.8126126252861621,0.7632740598107658
It was on like Donkey Kong.,,0.9142857142857143,0.0,0.9565217391304348,0.8530654025494391,0.7860879412686904
It was sexy as all hell.,,0.8709677419354839,0.0,0.9384615384615385,0.8492108054473803,0.780775681537547
"It was small, with brown hair.",,0.5416666666666666,0.06896551724137931,0.7547169811320755,0.8166409299452962,0.7616310141152999
It was so peaceful for dining.,,0.6216216216216216,0.023809523809523808,0.810126582278481,0.7658048029083477,0.738528697243935
It was very clean and modern.,,0.5172413793103449,0.12121212121212122,0.7096774193548387,0.777764285266158,0.7395848265912163
It was very easy to manage.,,0.2571428571428571,0.0975609756097561,0.6052631578947368,0.7453023508345947,0.7247370558754288
It wasn't my idea to go.,,0.38461538461538464,0.06451612903225806,0.6842105263157895,0.8018012267350781,0.7568877985040341
It wasn't that he was afraid.,,0.5483870967741935,0.17647058823529413,0.6923076923076923,0.7525757647541412,0.7410923963813062
"It would be less civilized, certainly.",,0.5128205128205128,0.07142857142857142,0.7283950617283951,0.7562427422418643,0.7307062253455116
It's a guy in a cage.,,0.68,0.07692307692307693,0.803921568627451,0.8100858018122106,0.7817775154000931
It's a love song about Peru.,,0.7037037037037037,0.0,0.8545454545454545,0.8460909402867053,0.7949824071922454
It's all sweetness mixed with dread.,,0.6388888888888888,0.02631578947368421,0.8108108108108109,0.8065631197520633,0.7652378111317285
It's almost embarrassing to all concerned.,,0.35714285714285715,0.06896551724137931,0.6491228070175439,0.8065631197520633,0.7413305968771499
It's already Monday here in Baghdad.,,0.7428571428571429,0.0,0.875,0.8418070149061745,0.7941723093379904
It's animal cruelty frying a unicorn.,,0.7931034482758621,0.03125,0.8852459016393442,0.8565611973804914,0.7949315470399915
It's been a shock to everyone.,,0.5263157894736842,0.18421052631578946,0.6710526315789473,0.8065631197520633,0.7358976568721239
It's even more fabulous in person.,,0.38235294117647056,0.05555555555555555,0.6714285714285714,0.8100858018122106,0.7646985843854438
It's good for our rural economy.,,0.7037037037037037,0.03571428571428571,0.8363636363636363,0.8065631197520633,0.7629300797478987
It's good to be a cat.,,0.8387096774193549,0.125,0.8571428571428571,0.8544442660643474,0.758557921478117
It's like that true love thing.,,0.5142857142857142,0.02702702702702703,0.75,0.813074112679987,0.7840694582112566
It's like the Garden of Eden...,,0.6818181818181818,0.0,0.8541666666666666,0.8349729945631964,0.7837525922156677
"It's not a good idea, Hallie.",,0.6875,0.07317073170731707,0.821917808219178,0.8400101563736248,0.7649190705715382
It's not all wilderness and forests!,,0.7058823529411765,0.04878048780487805,0.84,0.8065631197520633,0.7624508033819991
It's not going to be easy.,,0.5945945945945946,0.3,0.6493506493506493,0.8065631197520633,0.7374927051556334
It's not simply a debt crisis.,,0.5666666666666667,0.030303030303030304,0.7777777777777778,0.8073202786031093,0.7614060558920294
It's really a unique evolutionary experiment.,,0.525,0.046511627906976744,0.7469879518072289,0.8065631197520633,0.7636166167583571
It's time to change it somewhat.,,0.4,0.029411764705882353,0.703125,0.8065631197520633,0.7366695633895873
It's unclear how important this is.,,0.2857142857142857,0.03125,0.65,0.8065631197520633,0.7596669795479545
Its great for a double date.,,0.7692307692307693,0.022727272727272728,0.8795180722891566,0.8181617113401036,0.7623083915152594
Its improper use cannot be tolerated.,,0.3333333333333333,0.0,0.6774193548387096,0.7595155617026079,0.7297252918424539
Its remains are still visible today.,,0.6,0.09090909090909091,0.7619047619047619,0.7896109774616297,0.7378484335246269
Jade pushed up onto her knees.,,0.6774193548387096,0.0625,0.8095238095238095,0.83741252952478,0.7633133601821815
"Jade, what can I fix you?",,0.7647058823529411,0.07692307692307693,0.8493150684931506,0.8374125295247801,0.7635159432595318
Jasmine coloring pages princess free printable.,,0.6764705882352942,0.025,0.8378378378378378,0.8592346005965318,0.8054185808284832
"Jason Carroll in Lancaster County, Pennsylvania.",,0.7368421052631579,0.0,0.8837209302325582,0.8500275647853492,0.8164250855938193
Jesse Dittley kicked in the door.,,0.4838709677419355,0.0,0.7575757575757576,0.8461224426111112,0.786835013085104
Jesse Fisher is a master craftsman.,,0.48484848484848486,0.07894736842105263,0.7183098591549296,0.8461224426111112,0.7873758486646101
Jesse James never yelled at folk...,,0.8,0.0,0.9,0.8461224426111112,0.7960047953906223
Jesse drew away leaving Mily behind.,,0.5348837209302325,0.022222222222222223,0.7613636363636364,0.8607430625504807,0.7812457360925862
"Jesus Christ, Pop, let's go home.",,0.8484848484848485,0.05555555555555555,0.8985507246376812,0.8018012267350781,0.7899013475416018
"Jesus Christ, where'd that come from?",,0.8148148148148148,0.0625,0.8813559322033898,0.8259678914645824,0.781833778473848
Jocelyn fingers and nods at Chloe.,,0.8333333333333334,0.0625,0.8870967741935484,0.8377779888598355,0.797912221948396
Joe poured another shot for himself.,,0.6451612903225806,0.05405405405405406,0.8088235294117647,0.8281410526596581,0.7642353929203923
"Johnson, Fats Waller and Duke Ellington.",,0.85,0.04,0.9111111111111111,0.849955064586416,0.8146370329303371
Jonathan was such a beautiful man.,,0.78125,0.0,0.9054054054054054,0.8121254508189675,0.7644678927480796
"Jonathan, I'm begging you, please stop!",,0.7407407407407407,0.0625,0.847457627118644,0.8121254508189675,0.7603800559045842
"Jordan delayed, her heartbeat speeding up.",,0.5675675675675675,0.0,0.7948717948717948,0.7978602815797771,0.7587918569766408
"June 14, 2014 in Photos, Safari.",,0.8974358974358975,0.046511627906976744,0.926829268292683,0.9180881758182032,0.8487650993364076
