sentence,condition,correct,sent_identifier,index,original_index,item_id
My marriage was because of them.,misc,0.8904109589041096,torontofantasy.6.318499,misc.00207,,207
They taught her humility and compassion.,misc,0.7301587301587301,torontofantasy.6.282971,misc.00208,,208
Mom was stirring a sauce pan.,misc,0.7647058823529411,torontofantasy.6.481281,misc.00209,,209
Enough of all this tedious self-justification.,misc,0.8166666666666667,torontofantasy.6.410492,misc.00210,,210
She's using dancing moves to fight.,misc,0.8823529411764706,torontofantasy.6.034279,misc.00211,,211
Was that demon or elven magic?,misc,0.8428571428571429,torontofantasy.6.259381,misc.00212,,212
"It was unheard of, unthinkable, impossible.",misc,0.7407407407407407,torontofantasy.6.375358,misc.00213,,213
And beautiful and smart and witty.,misc,0.7804878048780488,torontofantasy.6.213329,misc.00214,,214
"Both mentally and physically, you're attracted.",misc,0.9397590361445783,torontofantasy.6.420693,misc.00215,,215
Perhaps he'd put down rat poison?,misc,0.8860759493670886,torontofantasy.6.144008,misc.00216,,216
Something small and wrapped in fabric.,misc,0.7192982456140351,torontofantasy.6.362024,misc.00217,,217
"A little scary, but not surprising.",misc,0.7115384615384616,torontofantasy.6.394874,misc.00218,,218
Of the Earth and the Moon.,misc,0.8133333333333334,torontofantasy.6.079499,misc.00219,,219
He felt more embarrassed than frightened.,misc,0.7419354838709677,torontofantasy.6.079182,misc.00220,,220
"A test was necessary, she decided.",misc,0.7297297297297297,torontofantasy.6.185881,misc.00221,,221
You may climb on the mountain.,misc,0.7333333333333333,torontofantasy.6.083211,misc.00222,,222
I fell into the cow pasture.,misc,0.8461538461538461,torontofantasy.6.152873,misc.00223,,223
He encouraged hostility and eventually war.,misc,0.8641975308641975,torontofantasy.6.004658,misc.00224,,224
The inside was circular in shape.,misc,0.8620689655172413,torontofantasy.6.041006,misc.00225,,225
It will only fuel the fire.,misc,0.7457627118644068,torontofantasy.6.395623,misc.00226,,226
That would be simple and effective.,misc,0.6222222222222222,torontofantasy.6.110902,misc.00227,,227
"Most of all, it was huge.",misc,0.7580645161290323,torontofantasy.6.227402,misc.00228,,228
The neatly trimmed beard and moustache.,misc,0.863013698630137,torontofantasy.6.364562,misc.00229,,229
Of what crime is he accused?,misc,0.8205128205128205,torontofantasy.6.483842,misc.00230,,230
He turned to leave then stopped.,misc,0.7764705882352941,torontofantasy.6.023436,misc.00231,,231
He was underground in a cave.,misc,0.7945205479452054,torontofantasy.6.427221,misc.00232,,232
She lifted her gun and fired.,misc,0.8170731707317073,torontofantasy.6.437823,misc.00233,,233
You have nothing but circumstantial evidence.,misc,0.7457627118644068,torontofantasy.6.185346,misc.00234,,234
The promise of big business profits.,misc,0.7045454545454546,torontofantasy.6.347383,misc.00235,,235
You may dive in the sea.,misc,0.8490566037735849,torontofantasy.6.083212,misc.00236,,236
A shower and clean clothes helped.,misc,0.7903225806451613,torontofantasy.6.311179,misc.00237,,237
He understood the science behind it.,misc,0.7682926829268293,torontofantasy.6.346766,misc.00238,,238
A tall man with sun-streaked hair.,misc,0.864406779661017,torontofantasy.6.212443,misc.00239,,239
Hunt more than rabbits or deer.,misc,0.8395061728395061,torontofantasy.6.334772,misc.00240,,240
Knocked him out with one punch.,misc,0.875,torontofantasy.6.044560,misc.00241,,241
The economy everywhere was in crisis.,misc,0.8297872340425532,torontofantasy.6.458969,misc.00242,,242
"On the surface, it made sense.",misc,0.6557377049180327,torontofantasy.6.339885,misc.00243,,243
I have chocolate peanut butter brownies.,misc,0.9230769230769231,torontofantasy.6.325106,misc.00244,,244
The wind blew cold and colder.,misc,0.8245614035087719,torontofantasy.6.464580,misc.00245,,245
A king must have an heir.,misc,0.9302325581395349,torontofantasy.6.463570,misc.00246,,246
"He spoke baldly, with no pride.",misc,0.8032786885245902,torontofantasy.6.017148,misc.00247,,247
Just peanut butter and hot cocoa.,misc,0.8333333333333334,torontofantasy.6.106669,misc.00248,,248
A monkey with a bird's voice!,misc,0.84,torontofantasy.6.049114,misc.00249,,249
She screamed over the loud noise.,misc,0.8181818181818182,torontofantasy.6.282983,misc.00250,,250
"The invisible girl, the unknown princess.",misc,0.8833333333333333,torontofantasy.6.473067,misc.00251,,251
Not some innate sense or skill.,misc,0.625,torontofantasy.6.068219,misc.00252,,252
She had a business to sell.,misc,0.8068181818181818,torontofantasy.6.344266,misc.00253,,253
"He could be cruel, domineering, arrogant.",misc,0.8,torontofantasy.6.012269,misc.00254,,254
"Pleasure, release, then ultimately, eternal peace.",misc,0.875,torontofantasy.6.262793,misc.00255,,255
Responsibility is vital in group discipline.,misc,0.6704545454545454,torontofantasy.6.005037,misc.00256,,256
This is an occasion for celebration.,misc,0.7638888888888888,torontofantasy.6.250087,misc.00257,,257
Used to be a truck driver.,misc,0.8461538461538461,torontofantasy.6.003917,misc.00258,,258
And it was boring and miserable.,misc,0.711864406779661,torontofantasy.6.450936,misc.00259,,259
"You planted this garden, did you?",misc,0.7966101694915254,torontofantasy.6.122197,misc.00260,,260
The four of them silently embraced.,misc,0.8295454545454546,torontofantasy.6.036507,misc.00261,,261
But the job with the blacksmith?,misc,0.788235294117647,torontofantasy.6.337788,misc.00262,,262
The slick slide of moist flesh.,misc,0.8148148148148148,torontofantasy.6.170781,misc.00263,,263
"Become someone successful, or even famous.",misc,0.7428571428571429,torontofantasy.6.475851,misc.00264,,264
I suddenly feel shy and embarrassed.,misc,0.8625,torontofantasy.6.189555,misc.00265,,265
And some green beans and tomatoes.,misc,0.7884615384615384,torontofantasy.6.079230,misc.00266,,266
She'd have to tread very carefully.,misc,0.76,torontofantasy.6.357786,misc.00267,,267
The clinic was for AIDS patients.,misc,0.8775510204081632,torontofantasy.6.247203,misc.00268,,268
"The next day, he was gone.",misc,0.6666666666666666,torontofantasy.6.479059,misc.00269,,269
No response to known prescription drugs.,misc,0.7560975609756098,torontofantasy.6.147313,misc.00270,,270
Morals and spirituality would become obsolete.,misc,0.8235294117647058,torontofantasy.6.282274,misc.00271,,271
Or was she purposely ignoring it?,misc,0.7,torontofantasy.6.001939,misc.00272,,272
Trying to hide from your lies?,misc,0.7966101694915254,torontofantasy.6.370996,misc.00273,,273
That blade will cut through anything.,misc,0.821917808219178,torontofantasy.6.221691,misc.00274,,274
The problem is the surveillance cameras.,misc,0.8428571428571429,torontofantasy.6.017801,misc.00275,,275
A work of art in itself.,misc,0.7954545454545454,torontofantasy.6.468621,misc.00276,,276
Bare concrete floor met unpainted drywall.,misc,0.8524590163934426,torontofantasy.6.176895,misc.00277,,277
"He asked, still sounding utterly disinterested.",misc,0.7,torontofantasy.6.300812,misc.00278,,278
Or threaten them in some way?,misc,0.6097560975609756,torontofantasy.6.372780,misc.00279,,279
In them was sorrow and anger.,misc,0.7142857142857143,torontofantasy.6.170725,misc.00280,,280
The signal was one of power.,misc,0.7662337662337663,torontofantasy.6.109846,misc.00281,,281
The one seen at the murder?,misc,0.6896551724137931,torontofantasy.6.056214,misc.00282,,282
"A game of football, I suggest?",misc,0.85,torontofantasy.6.200641,misc.00283,,283
And so very thoughtful of you.,misc,0.71875,torontofantasy.6.430724,misc.00284,,284
Were all the vampire stories true?,misc,0.7954545454545454,torontofantasy.6.459613,misc.00285,,285
What else remained from the communism?,misc,0.8095238095238095,torontofantasy.6.085009,misc.00286,,286
We could have increased cosmic radiation.,misc,0.7959183673469388,torontofantasy.6.195404,misc.00287,,287
I'm not teaching middle school here.,misc,0.8095238095238095,torontofantasy.6.168656,misc.00288,,288
Please send for him at once.,misc,0.7272727272727273,torontofantasy.6.418014,misc.00289,,289
"The court continued on, as expected.",misc,0.7349397590361446,torontofantasy.6.068245,misc.00290,,290
He just laughs when we weep.,misc,0.8775510204081632,torontofantasy.6.061040,misc.00291,,291
"Fortunately, she was not easily deterred.",misc,0.7457627118644068,torontofantasy.6.056580,misc.00292,,292
For every room of the house.,misc,0.7662337662337663,torontofantasy.6.281122,misc.00293,,293
The building housed a great hall.,misc,0.7727272727272727,torontofantasy.6.329137,misc.00294,,294
The sometimes cruel and hateful road.,misc,0.8026315789473685,torontofantasy.6.460006,misc.00295,,295
"Color-wise, silver and pink are good.",misc,0.9302325581395349,torontofantasy.6.132560,misc.00296,,296
There are seldom any other kind.,misc,0.6375,torontofantasy.6.193862,misc.00297,,297
Plus there be laws and rules.,misc,0.6976744186046512,torontofantasy.6.316814,misc.00298,,298
She makes me brush my hair.,misc,0.847457627118644,torontofantasy.6.356101,misc.00299,,299
His soul sang with the music.,misc,0.6727272727272727,torontofantasy.6.245508,misc.00300,,300
His knee pressed on my neck.,misc,0.8571428571428571,torontofantasy.6.340517,misc.00301,,301
She could move undetected and untouched.,misc,0.7183098591549296,torontofantasy.6.029511,misc.00302,,302
The military forces of the colony.,misc,0.8253968253968254,torontofantasy.6.152171,misc.00303,,303
His mental anxiety had no outlet.,misc,0.8202247191011236,torontofantasy.6.005133,misc.00304,,304
Forgive me if I frighten you.,misc,0.863013698630137,torontofantasy.6.193557,misc.00305,,305
I'm also hiring an office assistant.,misc,0.84375,torontofantasy.6.082378,misc.00306,,306
"Read the book, sign the forms.",misc,0.8382352941176471,torontofantasy.6.394729,misc.00307,,307
State your name for the Council.,misc,0.8023255813953488,torontofantasy.6.102080,misc.00308,,308
"Like an idiot, I'd believed her.",misc,0.7272727272727273,torontofantasy.6.326616,misc.00309,,309
Remember the sound of his voice.,misc,0.7368421052631579,torontofantasy.6.104352,misc.00310,,310
Sugar would help restore our energy.,misc,0.9054054054054054,torontofantasy.6.094311,misc.00311,,311
He felt his stomach for blood.,misc,0.8909090909090909,torontofantasy.6.232265,misc.00312,,312
I certainly wouldn't wear dress pants.,misc,0.8387096774193549,torontofantasy.6.400488,misc.00313,,313
Recognize your picture from the paper.,misc,0.7111111111111111,torontofantasy.6.072091,misc.00314,,314
Great water pressure in those pipes.,misc,0.875,torontofantasy.6.314112,misc.00315,,315
Geometric theory applied to puzzle making?,misc,0.8245614035087719,torontofantasy.6.232581,misc.00316,,316
"His cell was functional, if unoriginal.",misc,0.7792207792207793,torontofantasy.6.201291,misc.00317,,317
From northern waste to southern hill.,misc,0.7441860465116279,torontofantasy.6.157829,misc.00318,,318
They never caused me any harm.,misc,0.7215189873417721,torontofantasy.6.072103,misc.00319,,319
Do you worship at their temple?,misc,0.8295454545454546,torontofantasy.6.458953,misc.00320,,320
They definitely had a close relationship.,misc,0.7631578947368421,torontofantasy.6.376919,misc.00321,,321
A tree covered with red berries.,misc,0.8765432098765432,torontofantasy.6.173307,misc.00322,,322
From some historian his father met.,misc,0.7272727272727273,torontofantasy.6.026944,misc.00323,,323
Her safety is of utmost importance.,misc,0.7790697674418605,torontofantasy.6.006530,misc.00324,,324
Vegetable soup and a turkey sandwich.,misc,0.8382352941176471,torontofantasy.6.384704,misc.00325,,325
But nothing like those stomach cramps.,misc,0.8333333333333334,torontofantasy.6.052738,misc.00326,,326
A creature both demon and beast.,misc,0.8918918918918919,torontofantasy.6.136104,misc.00327,,327
It wouldn't be any fun otherwise.,misc,0.6571428571428571,torontofantasy.6.250539,misc.00328,,328
Bright lights shining in my eyes.,misc,0.7586206896551724,torontofantasy.6.278745,misc.00329,,329
She suffered from degenerative kidney disease.,misc,0.9215686274509803,torontofantasy.6.279405,misc.00330,,330
"My price, however, was much higher.",misc,0.74,torontofantasy.6.414874,misc.00331,,331
But I may be incredibly ill-advised.,misc,0.6363636363636364,torontofantasy.6.127745,misc.00332,,332
"No chemical odor, merely salt water.",misc,0.8513513513513513,torontofantasy.6.232444,misc.00333,,333
It was a breaking news report.,misc,0.8055555555555556,torontofantasy.6.037520,misc.00334,,334
They pay good money for it.,misc,0.6805555555555556,torontofantasy.6.284147,misc.00335,,335
He put the car in gear.,misc,0.7894736842105263,torontofantasy.6.370507,misc.00336,,336
Wearing jeans and a black coat.,misc,0.84375,torontofantasy.6.398263,misc.00337,,337
Thin metal lock-picking tools lay inside.,misc,0.6984126984126984,torontofantasy.6.355283,misc.00338,,338
"Oh, and an amusing little monkey.",misc,0.8620689655172413,torontofantasy.6.120081,misc.00339,,339
It would only delay the inevitable.,misc,0.7468354430379747,torontofantasy.6.339005,misc.00340,,340
The glass in the frame broke.,misc,0.8653846153846154,torontofantasy.6.000749,misc.00341,,341
Pull the pin and throw it!,misc,0.828125,torontofantasy.6.439296,misc.00342,,342
"Another mourner, another well-wisher, another liar.",misc,0.85,torontofantasy.6.473039,misc.00343,,343
Thou shalt not accede to evil.,misc,0.8160919540229885,torontofantasy.6.083765,misc.00344,,344
"One tug, and he went flying.",misc,0.8620689655172413,torontofantasy.6.333854,misc.00345,,345
She was beauty and gentleness personified.,misc,0.8414634146341463,torontofantasy.6.227067,misc.00346,,346
Hotel is just around the corner.,misc,0.8225806451612904,torontofantasy.6.114035,misc.00347,,347
Understand the meaning of the word.,misc,0.7674418604651163,torontofantasy.6.466520,misc.00348,,348
Let's hope the best team wins.,misc,0.6530612244897959,torontofantasy.6.226073,misc.00349,,349
They need access to our computers.,misc,0.7954545454545454,torontofantasy.6.420561,misc.00350,,350
Do not betray me in this.,misc,0.75,torontofantasy.6.231689,misc.00351,,351
"And she smiled, a little nervously.",misc,0.7073170731707317,torontofantasy.6.125012,misc.00352,,352
How can they just expel you?,misc,0.7790697674418605,torontofantasy.6.300930,misc.00353,,353
"And with your arrogance, it seems.",misc,0.8333333333333334,torontofantasy.6.196887,misc.00354,,354
We have to go single file.,misc,0.8461538461538461,torontofantasy.6.471614,misc.00355,,355
He sneered contemptuously at the Daimons.,misc,0.8360655737704918,torontofantasy.6.216148,misc.00356,,356
"Cod, orange roughy, salmon, and tuna.",misc,0.9137931034482759,torontomyst.6.058131,misc.00357,,357
"Precious, beautiful, worth seeking the best.",misc,0.7142857142857143,torontomyst.6.158471,misc.00358,,358
"Sparrows and pigeons, no other birds.",misc,0.868421052631579,torontomyst.6.044552,misc.00359,,359
Their hearts beat in rhythm together.,misc,0.7857142857142857,torontomyst.6.099594,misc.00360,,360
"General personality: Generous, conscientious, amiable, loyal.",misc,0.8367346938775511,torontomyst.6.008815,misc.00361,,361
"This is really amazing, Doctor Face-reader.",misc,0.8125,torontomyst.6.036019,misc.00362,,362
Possibly the bacteria that causes plague.,misc,0.8805970149253731,torontomyst.6.105912,misc.00363,,363
That had a bitter almond scent.,misc,0.8888888888888888,torontomyst.6.130951,misc.00364,,364
Quintessential sound of a peaceful night.,misc,0.7654320987654321,torontomyst.6.141570,misc.00365,,365
The large restaurant was cafeteria style.,misc,0.9102564102564102,torontomyst.6.007851,misc.00366,,366
"They put us in jail, Johnny!",misc,0.8703703703703703,torontomyst.6.041578,misc.00367,,367
You need me to protect you.,misc,0.8026315789473685,torontomyst.6.091004,misc.00368,,368
