sentence,condition,correct,sent_identifier,index,original_index,item_id,avg_dist_sbert
Free and legal Texas Holdem tournaments.,high,0.8793103448275862,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.077256,high.01430,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02094196,1430,0.7509200237756641
Fangs cut through Derek's disfigured lips.,high,0.8727272727272727,torontofantasy.6.340241,high.01431,torontofantasy.4483420,1431,0.8449412791013564
Decorate with pineapple pieces and cherries.,high,0.8873239436619719,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.169245,high.01432,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.04587895,1432,0.7749269585737589
The King's stinking son fired me.,high,0.8787878787878788,cornellmov.6.035805,high.01433,cornellmov.0218417,1433,0.7525019782473102
Wanda Barzee and Brian David Mitchell.,high,0.8461538461538461,cocaspok2010.6.011978,high.01434,cocaspok2010.0155005,1434,0.6271284263185533
"With extra fried egg, double sinful!",high,0.8392857142857143,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.021677,high.01435,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.00592011,1435,0.7634619827890629
"Bandits, rustlers, Texas rednecks, Kiowa, Comanche.",high,0.9454545454545454,cornellmov.6.033618,high.01436,cornellmov.0204773,1436,0.8118791199822436
"Up first, the Daredevil recap page!",high,0.8266666666666667,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.002414,high.01437,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.00066413,1437,0.6172394691223014
"In Washington, Brian Wilson, Fox News.",high,0.8695652173913043,cocaspok2005.6.001242,high.01438,cocaspok2005.0023212,1438,0.7440014983234432
"Nice guy, for an enamel surgeon.",high,0.8507462686567164,cornellmov.6.003607,high.01439,cornellmov.0020151,1439,0.7179417670452081
Made at the London Jewellery Quarter.,high,0.8363636363636363,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.032865,high.01440,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00886315,1440,0.7647770879955089
The Yellowstone Caldera is acting weird.,high,0.8333333333333334,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.055624,high.01441,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01488230,1441,0.6805296383204434
"June 14, 2014 in Photos, Safari.",high,0.926829268292683,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.094680,high.01442,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02530373,1442,0.8112116009753908
But would Scarecrow really beat Wolverine?,high,0.9454545454545454,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.122251,high.01443,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03286638,1443,0.8503327327156994
I love Lush's cute Easter stuff!,high,0.8082191780821918,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.083098,high.01444,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02276483,1444,0.7113739392691956
Cambodian Service is Sunday at 11:00am.,high,0.8297872340425532,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.184628,high.01445,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04971657,1445,0.7857530608519542
Recently invaded Germany and besieged Hamburg.,high,0.8378378378378378,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.121177,high.01446,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03279106,1446,0.741532362614236
"East Bangor, Pennsylvania Good evening, gentlemen.",high,0.8372093023255814,cocaspok1991.6.002369,high.01447,cocaspok1991.0038546,1447,0.7047797142466763
It's like the Garden of Eden...,high,0.8541666666666666,cornellmov.6.005178,high.01448,cornellmov.0029171,1448,0.6728327361648164
Oh dear god take me now!,high,0.7631578947368421,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.043150,high.01449,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01173621,1449,0.6207846734917203
"Wallack, Lester's son and James's grandson.",high,0.8089887640449438,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.173097,high.01450,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.04679363,1450,0.7401091022622106
View our headlining tattoo artist Gator.,high,0.8524590163934426,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.181639,high.01451,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04860919,1451,0.769463720177969
"Top with mozzarella, mushrooms, and peppers.",high,0.9672131147540984,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.125617,high.01452,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03391464,1452,0.8167766934046707
Gary Tuchman live in Little Havana.,high,0.8064516129032258,cocaspok2000.6.002330,high.01453,cocaspok2000.0039917,1453,0.7658705070425003
"Man, this guy -- this guy's great.",high,0.7924528301886793,cocaspok2007.6.006139,high.01454,cocaspok2007.0081833,1454,0.6592831330787433
So does half of San Diego.,high,0.8823529411764706,cornellmov.6.014768,high.01455,cornellmov.0084079,1455,0.7491043821492156
Plumbing Apprenice courses start September 2019!,high,0.7936507936507936,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.025469,high.01456,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00676073,1456,0.7694857273586952
Egg coloring kits are half off!,high,0.8983050847457628,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.035228,high.01457,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00952059,1457,0.680407282972357
"Homer Simpson is hungry, very hungry.",high,0.9833333333333332,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.166080,high.01458,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.04487527,1458,0.7598484118039577
"Robert Boochever, Juneau, Alaska, for appellees.",high,0.7972972972972973,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.169057,high.01459,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04540865,1459,0.7540712827652667
The Party Pineapple tank is here.,high,0.8840579710144928,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.046405,high.01460,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01255236,1460,0.7239732807778755
Shimmer snorted and shook her mane.,high,0.8082191780821918,torontofantasy.6.007535,high.01461,torontofantasy.108063,1461,0.7317242732579355
"Underground sign, Big Ben, London 2013.",high,0.9117647058823528,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.139870,high.01462,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03761163,1462,0.7781971303764951
"I had no choice, Old Son.",high,0.9107142857142856,torontomyst.6.006802,high.01463,torontomyst.96652,1463,0.6568643261279254
"Andy, Catie, and Sharon waved goodbye.",high,0.8108108108108109,torontoadv.6.028722,high.01464,torontoadv.503994,1464,0.6950962635854688
"Beautiful and cute card, fabulous colouring.",high,0.76,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.131171,high.01465,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03574335,1465,0.671648934798926
"His son Patrick, his widow Vicki.",high,0.8690476190476191,cocaspok2009.6.007159,high.01466,cocaspok2009.0090930,1466,0.7151599031999715
Served with Asian basil and lime.,high,0.8658536585365854,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.172023,high.01467,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04619577,1467,0.7681960904212123
"Stefanie Ortolan, a pediatrician from France.",high,0.8166666666666667,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.094850,high.01468,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02602833,1468,0.7695656454405522
"Hi Brian, thanks for the sample.",high,0.7901234567901234,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.098097,high.01469,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.02644635,1469,0.6182398210348532
"Niol licked his lips, tasted her.",high,0.9491525423728814,torontofantasy.6.442551,high.01470,torontofantasy.5790335,1470,0.7677650614748881
Future law student at Denver University.,high,0.8625,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.084016,high.01471,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02269788,1471,0.7950772708542639
There's nearly 2 million in London.,high,0.8775510204081632,cornellmov.6.011417,high.01472,cornellmov.0064732,1472,0.8146981874432805
Nice bond between father and son.,high,0.9154929577464788,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.147588,high.01473,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03949599,1473,0.7127254552498926
"No, son, I didn't get fired.",high,0.835820895522388,cornellmov.6.033386,high.01474,cornellmov.0202997,1474,0.7015486212159842
"Cairo, Egypt, for Mel Gibson - hello.",high,0.9206349206349206,cocaspok1995.6.004376,high.01475,cocaspok1995.051184,1475,0.7600552292791478
Remember the coalition attack in London?,high,0.8363636363636363,cocaspok2006.6.002690,high.01476,cocaspok2006.0046079,1476,0.7709985962496002
"Eastern time; in nearby Copiapo, pandemonium.",high,0.8169014084507042,cocaspok2010.6.009940,high.01477,cocaspok2010.0129684,1477,0.6647142793165931
And my son in intensive care.,high,0.9,cocaspok1994.6.003520,high.01478,cocaspok1994.0047587,1478,0.7309208321451852
"Lovejoy with me, not Chili Palmer.",high,0.8363636363636363,cornellmov.6.018536,high.01479,cornellmov.0107737,1479,0.6833719513281735
Acute flaccid paralysis due to rabies.,high,0.8793103448275862,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.130155,high.01480,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03510678,1480,0.806248519787181
Cute pic with the camera too.,high,0.868421052631579,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.112761,high.01481,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03075320,1481,0.6764311610527287
Each bowl is handmade in Peru.,high,0.9117647058823528,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.086135,high.01482,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02303898,1482,0.7708294327642815
This is from Flips in Philadelphia.,high,0.9454545454545454,cocaspok2000.6.005957,high.01483,cocaspok2000.0097103,1483,0.7023981878608258
"Barbara meyers, Marriage, old dogs, retirement.",high,0.8421052631578947,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.056439,high.01484,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01525213,1484,0.761325128493569
"Gary Strieker reports from Kotzebue, Alaska.",high,0.8309859154929577,cocaspok2004.6.004708,high.01485,cocaspok2004.0074103,1485,0.767298708110486
"Friday, September 13th, 2013 at 4:38pm.",high,0.9298245614035088,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.130401,high.01486,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03518410,1486,0.7803146394669507
The capital of Ohio is Columbus.,high,0.96,cocaspok2000.6.001085,high.01487,cocaspok2000.0020370,1487,0.7436162755187432
"Wait a sec, Nicky, Nicky, Nicky.",high,0.9861111111111112,cornellmov.6.028261,high.01488,cornellmov.0170627,1488,0.6503897027466915
"His grin flashed, cocksure and sexy.",high,0.8548387096774194,torontofantasy.6.431771,high.01489,torontofantasy.5694865,1489,0.7008339579413642
"Congressman Henry Hyde, Republican of Illinois.",high,0.9154929577464788,cocaspok2001.6.007370,high.01490,cocaspok2001.0111863,1490,0.7830719805135772
Who -- that guy at the Zoo?,high,0.875,cornellmov.6.001975,high.01491,cornellmov.0011172,1491,0.844071762010427
Texas steak dinner on a stick?,high,0.8620689655172413,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.044364,high.01492,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01206833,1492,0.9084599276159507
Your men did kill Kirk's son.,high,0.8765432098765432,cornellmov.6.024271,high.01493,cornellmov.0144904,1493,0.8359013281342723
Titanium Metals is a titanium producer.,high,0.9142857142857144,wsj.6.002284,high.01494,wsj.415491,1494,0.7747178839564438
Free puck retrieved by Matt Niskanen.,high,0.8591549295774648,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.140408,high.01495,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.03790610,1495,0.7141981798734504
Or read tweets about Santa Barbara?,high,0.7714285714285715,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.150840,high.01496,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04036368,1496,0.7227488258982336
We'll go to Gary in Tennessee.,high,0.8421052631578947,cocaspok1993.6.009485,high.01497,cocaspok1993.0132803,1497,0.7194020653073112
Vinny looked like a symphony conductor.,high,0.7857142857142857,torontomyst.6.010076,high.01498,torontomyst.140486,1498,0.7758439929956178
Delicious Estonian cake full of blueberries.,high,0.863013698630137,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.107770,high.01499,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02912988,1499,0.8155861815696108
I'm doing this for my son.,high,0.7142857142857143,torontofantasy.6.004857,high.01500,torontofantasy.66621,1500,0.6686195134799603
Church is not going to die.,mid,0.9295774647887324,cornellmov.6.022811,mid.01501,cornellmov.0135432,1501,0.6668276687742106
Identifying Marks: Scar on left cheek.,mid,0.8939393939393939,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.103638,mid.01502,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02775506,1502,0.7323086612261009
Finn let out a low whistle.,mid,0.8367346938775511,torontofantasy.6.337230,mid.01503,torontofantasy.4427920,1503,0.6839526352392459
It left Flemmi feeling pretty special.,mid,0.7288135593220338,torontomyst.6.177294,mid.01504,torontomyst.2253529,1504,0.5945704912461103
"Entrepreneurs are big picture, idea people.",mid,0.864406779661017,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.136172,mid.01505,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03688705,1505,0.7066659179294679
"Atmosphere: Small BYO, upscale and unique.",mid,0.9152542372881356,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.080517,mid.01506,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.02180556,1506,0.6753334133547294
What's left you gentlemen can have.,mid,0.7592592592592593,cornellmov.6.016191,mid.01507,cornellmov.0092748,1507,0.6332404690118519
"Thank you very much, Martin Lewis.",mid,0.8125,cocaspok2004.6.005185,mid.01508,cocaspok2004.0081692,1508,0.6247381119632186
Your parents came to my funeral.,mid,0.9365079365079364,cornellmov.6.016175,mid.01509,cornellmov.0092649,1509,0.7966155665626766
Wall corners make great storage additions.,mid,0.847457627118644,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.180429,mid.01510,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.04879010,1510,0.6331970374001454
What is another word for poor?,mid,0.9420289855072465,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.059897,mid.01511,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.01612030,1511,0.6839093455640176
I put my hand back down.,mid,0.8076923076923077,torontomyst.6.013635,mid.01512,torontomyst.198892,1512,0.6516054803601757
The crew left their captain behind.,mid,0.8947368421052632,cocaspok2009.6.004100,mid.01513,cocaspok2009.0049954,1513,0.7158148847949376
The insurance is up to date.,mid,0.7536231884057971,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.000330,mid.01514,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00008640,1514,0.645460865189775
Not too fat - not too thin.,mid,0.9102564102564102,cornellmov.6.035594,mid.01515,cornellmov.0217120,1515,0.6805347650145627
I studied her pale face anxiously.,mid,0.8571428571428571,torontoadv.6.008477,mid.01516,torontoadv.141320,1516,0.6813428781323163
"That said, he left the room.",mid,0.75,torontofantasy.6.226293,mid.01517,torontofantasy.3025950,1517,0.67424873716445
Do it with a custom wallpaper.,mid,0.8028169014084507,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.122018,mid.01518,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03295254,1518,0.6807343002172171
Church attendance numbers fluctuate by branch.,mid,0.868421052631579,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.179579,mid.01519,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04806807,1519,0.7513737781080786
Where would you put this nook?,mid,0.8387096774193549,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.024786,mid.01520,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00665288,1520,0.6608430079391608
They stabbed her fifty three times!,mid,0.967741935483871,cornellmov.6.025023,mid.01521,cornellmov.0149807,1521,0.8317934209147114
"Cursing, Tucker skidded to a stop.",mid,0.75,torontomyst.6.134595,mid.01522,torontomyst.1743336,1522,0.7096619503795564
"That was the whole idea, Padan.",mid,0.9242424242424242,torontofantasy.6.417709,mid.01523,torontofantasy.5482821,1523,0.6206171058670916
"It was small, with brown hair.",mid,0.7547169811320755,torontofantasy.6.026002,mid.01524,torontofantasy.387941,1524,0.7449146705636204
I send my condolences to Sandy.,mid,0.8225806451612904,cocaspok2006.6.001506,mid.01525,cocaspok2006.0025294,1525,0.7160979864951058
We don't care about the mark.,mid,0.8157894736842105,cornellmov.6.039251,mid.01526,cornellmov.0241407,1526,0.7091298771014383
