sentence,condition,correct,sent_identifier,index,original_index,item_id,avg_dist_resnet50-early
"Stefanie Ortolan, a pediatrician from France.",high,0.8166666666666667,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.094850,high.01468,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02602833,1468,0.0033137465
"Hi Brian, thanks for the sample.",high,0.7901234567901234,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.098097,high.01469,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.02644635,1469,0.0020856222
"Niol licked his lips, tasted her.",high,0.9491525423728814,torontofantasy.6.442551,high.01470,torontofantasy.5790335,1470,0.0019698709
Future law student at Denver University.,high,0.8625,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.084016,high.01471,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02269788,1471,0.0030588992
There's nearly 2 million in London.,high,0.8775510204081632,cornellmov.6.011417,high.01472,cornellmov.0064732,1472,0.0022190849
Nice bond between father and son.,high,0.9154929577464788,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.147588,high.01473,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03949599,1473,0.0022998508
"No, son, I didn't get fired.",high,0.835820895522388,cornellmov.6.033386,high.01474,cornellmov.0202997,1474,0.0019293327
"Cairo, Egypt, for Mel Gibson - hello.",high,0.9206349206349206,cocaspok1995.6.004376,high.01475,cocaspok1995.051184,1475,0.002601652
Remember the coalition attack in London?,high,0.8363636363636363,cocaspok2006.6.002690,high.01476,cocaspok2006.0046079,1476,0.0030354315
"Eastern time; in nearby Copiapo, pandemonium.",high,0.8169014084507042,cocaspok2010.6.009940,high.01477,cocaspok2010.0129684,1477,0.003826455
And my son in intensive care.,high,0.9,cocaspok1994.6.003520,high.01478,cocaspok1994.0047587,1478,0.0017836827
"Lovejoy with me, not Chili Palmer.",high,0.8363636363636363,cornellmov.6.018536,high.01479,cornellmov.0107737,1479,0.0022563164
Acute flaccid paralysis due to rabies.,high,0.8793103448275862,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.130155,high.01480,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03510678,1480,0.0024855463
Cute pic with the camera too.,high,0.868421052631579,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.112761,high.01481,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03075320,1481,0.0018945974
Each bowl is handmade in Peru.,high,0.9117647058823528,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.086135,high.01482,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02303898,1482,0.0020989338
This is from Flips in Philadelphia.,high,0.9454545454545454,cocaspok2000.6.005957,high.01483,cocaspok2000.0097103,1483,0.0022861673
"Barbara meyers, Marriage, old dogs, retirement.",high,0.8421052631578947,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.056439,high.01484,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01525213,1484,0.00384353
"Gary Strieker reports from Kotzebue, Alaska.",high,0.8309859154929577,cocaspok2004.6.004708,high.01485,cocaspok2004.0074103,1485,0.0033383893
"Friday, September 13th, 2013 at 4:38pm.",high,0.9298245614035088,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.130401,high.01486,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03518410,1486,0.0031695955
The capital of Ohio is Columbus.,high,0.96,cocaspok2000.6.001085,high.01487,cocaspok2000.0020370,1487,0.0021034398
"Wait a sec, Nicky, Nicky, Nicky.",high,0.9861111111111112,cornellmov.6.028261,high.01488,cornellmov.0170627,1488,0.0020900934
"His grin flashed, cocksure and sexy.",high,0.8548387096774194,torontofantasy.6.431771,high.01489,torontofantasy.5694865,1489,0.0023623558
"Congressman Henry Hyde, Republican of Illinois.",high,0.9154929577464788,cocaspok2001.6.007370,high.01490,cocaspok2001.0111863,1490,0.004452779
Who -- that guy at the Zoo?,high,0.875,cornellmov.6.001975,high.01491,cornellmov.0011172,1491,0.0020411764
Texas steak dinner on a stick?,high,0.8620689655172413,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.044364,high.01492,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01206833,1492,0.0019089145
Your men did kill Kirk's son.,high,0.8765432098765432,cornellmov.6.024271,high.01493,cornellmov.0144904,1493,0.0018273325
Titanium Metals is a titanium producer.,high,0.9142857142857144,wsj.6.002284,high.01494,wsj.415491,1494,0.0029168553
Free puck retrieved by Matt Niskanen.,high,0.8591549295774648,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.140408,high.01495,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.03790610,1495,0.0030855672
Or read tweets about Santa Barbara?,high,0.7714285714285715,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.150840,high.01496,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04036368,1496,0.002652157
We'll go to Gary in Tennessee.,high,0.8421052631578947,cocaspok1993.6.009485,high.01497,cocaspok1993.0132803,1497,0.0020388446
Vinny looked like a symphony conductor.,high,0.7857142857142857,torontomyst.6.010076,high.01498,torontomyst.140486,1498,0.0028943564
Delicious Estonian cake full of blueberries.,high,0.863013698630137,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.107770,high.01499,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02912988,1499,0.0033766758
I'm doing this for my son.,high,0.7142857142857143,torontofantasy.6.004857,high.01500,torontofantasy.66621,1500,0.0017960566
Church is not going to die.,mid,0.9295774647887324,cornellmov.6.022811,mid.01501,cornellmov.0135432,1501,0.0019205372
Identifying Marks: Scar on left cheek.,mid,0.8939393939393939,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.103638,mid.01502,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02775506,1502,0.003097959
Finn let out a low whistle.,mid,0.8367346938775511,torontofantasy.6.337230,mid.01503,torontofantasy.4427920,1503,0.002109755
It left Flemmi feeling pretty special.,mid,0.7288135593220338,torontomyst.6.177294,mid.01504,torontomyst.2253529,1504,0.002551126
"Entrepreneurs are big picture, idea people.",mid,0.864406779661017,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.136172,mid.01505,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03688705,1505,0.003558145
"Atmosphere: Small BYO, upscale and unique.",mid,0.9152542372881356,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.080517,mid.01506,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.02180556,1506,0.0019563565
What's left you gentlemen can have.,mid,0.7592592592592593,cornellmov.6.016191,mid.01507,cornellmov.0092748,1507,0.0024460824
"Thank you very much, Martin Lewis.",mid,0.8125,cocaspok2004.6.005185,mid.01508,cocaspok2004.0081692,1508,0.0024588583
Your parents came to my funeral.,mid,0.9365079365079364,cornellmov.6.016175,mid.01509,cornellmov.0092649,1509,0.003105956
Wall corners make great storage additions.,mid,0.847457627118644,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.180429,mid.01510,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.04879010,1510,0.0031347377
What is another word for poor?,mid,0.9420289855072465,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.059897,mid.01511,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.01612030,1511,0.0025907212
I put my hand back down.,mid,0.8076923076923077,torontomyst.6.013635,mid.01512,torontomyst.198892,1512,0.003307041
The crew left their captain behind.,mid,0.8947368421052632,cocaspok2009.6.004100,mid.01513,cocaspok2009.0049954,1513,0.0020058148
The insurance is up to date.,mid,0.7536231884057971,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.000330,mid.01514,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00008640,1514,0.0018825604
Not too fat - not too thin.,mid,0.9102564102564102,cornellmov.6.035594,mid.01515,cornellmov.0217120,1515,0.0018383705
I studied her pale face anxiously.,mid,0.8571428571428571,torontoadv.6.008477,mid.01516,torontoadv.141320,1516,0.0021541985
"That said, he left the room.",mid,0.75,torontofantasy.6.226293,mid.01517,torontofantasy.3025950,1517,0.002162136
Do it with a custom wallpaper.,mid,0.8028169014084507,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.122018,mid.01518,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03295254,1518,0.0019505003
Church attendance numbers fluctuate by branch.,mid,0.868421052631579,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.179579,mid.01519,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04806807,1519,0.001863485
Where would you put this nook?,mid,0.8387096774193549,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.024786,mid.01520,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00665288,1520,0.0019805906
They stabbed her fifty three times!,mid,0.967741935483871,cornellmov.6.025023,mid.01521,cornellmov.0149807,1521,0.0031033338
"Cursing, Tucker skidded to a stop.",mid,0.75,torontomyst.6.134595,mid.01522,torontomyst.1743336,1522,0.0025265862
"That was the whole idea, Padan.",mid,0.9242424242424242,torontofantasy.6.417709,mid.01523,torontofantasy.5482821,1523,0.0019473187
"It was small, with brown hair.",mid,0.7547169811320755,torontofantasy.6.026002,mid.01524,torontofantasy.387941,1524,0.0021767067
I send my condolences to Sandy.,mid,0.8225806451612904,cocaspok2006.6.001506,mid.01525,cocaspok2006.0025294,1525,0.0021881722
We don't care about the mark.,mid,0.8157894736842105,cornellmov.6.039251,mid.01526,cornellmov.0241407,1526,0.0019979326
The elevator shuddered and shot upward.,mid,0.8552631578947368,torontofantasy.6.089215,mid.01527,torontofantasy.1319683,1527,0.0021845743
While the hare's doing her hair.,mid,0.8392857142857143,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.035654,mid.01528,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00957449,1528,0.0037491398
TJones set IRC Nick to Trey314159.,mid,0.8771929824561403,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.024246,mid.01529,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.00643653,1529,0.0022577536
"Interior storage under stairs ideas, stairs.",mid,0.85,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.068174,mid.01530,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.01823163,1530,0.0020195611
I want to look more mature.,mid,0.8648648648648649,cocaspok2010.6.009041,mid.01531,cocaspok2010.0117951,1531,0.0024946851
"Nate asked, his voice dangerously calm.",mid,0.775,torontofantasy.6.291543,mid.01532,torontofantasy.3805801,1532,0.0030818786
"He commanded, his voice gone shrill.",mid,0.8157894736842105,torontofantasy.6.461505,mid.01533,torontofantasy.6001770,1533,0.0019100137
"You got yourself a computer, Alma.",mid,0.7916666666666666,cornellmov.6.000213,mid.01534,cornellmov.0001319,1534,0.002222973
"Be forward, I heard Finn say.",mid,0.7666666666666667,torontomyst.6.015853,mid.01535,torontomyst.226922,1535,0.0018304891
Need any bridal hair styling advice?,mid,0.8450704225352113,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.150471,mid.01536,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.04028214,1536,0.0030807857
Is this all we got left?,mid,0.6621621621621622,cornellmov.6.002489,mid.01537,cornellmov.0014098,1537,0.0019525143
"First, misconceptions over the sewer system.",mid,0.7619047619047619,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.146614,mid.01538,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03993817,1538,0.0018761219
"Next, the kitchen light came on.",mid,0.72,cocaspok1999.6.001224,mid.01539,cocaspok1999.0016874,1539,0.0027479983
"Jonathan, I'm begging you, please stop!",mid,0.847457627118644,torontofantasy.6.150364,mid.01540,torontofantasy.2045050,1540,0.0018824222
The corporate media was swarming everywhere.,mid,0.875,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.041852,mid.01541,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01131129,1541,0.0021394044
It was founded on which date?,mid,0.6666666666666666,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.007779,mid.01542,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00209546,1542,0.003253459
Who was staring at his house.,mid,0.7014925373134329,torontofantasy.6.408211,mid.01543,torontofantasy.5343923,1543,0.0018797843
I put on my special joggers.,mid,0.8253968253968254,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.018971,mid.01544,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.00511087,1544,0.002050536
"His hair, too, is expertly coiffured.",mid,0.8305084745762712,torontofantasy.6.037113,mid.01545,torontofantasy.551594,1545,0.0021854173
A helicopter swooped into view ahead.,mid,0.8035714285714286,torontomyst.6.132661,mid.01546,torontomyst.1719387,1546,0.001872167
He kicked a gall pretty good.,mid,0.8271604938271605,cocaspok2002.6.006150,mid.01547,cocaspok2002.0092654,1547,0.0017903851
I've only got a minute left.,mid,0.7586206896551724,cocaspok2004.6.006258,mid.01548,cocaspok2004.0096081,1548,0.0030014503
My idea of masterful movie making.,mid,0.7894736842105263,brown.6.001100,mid.01549,brown.021602,1549,0.0029404515
Coming up on the left flank.,mid,0.7719298245614035,torontofantasy.6.170744,mid.01550,torontofantasy.2313655,1550,0.00207869
Must be a real soft pillow.,mid,0.864406779661017,cornellmov.6.012062,mid.01551,cornellmov.0068523,1551,0.0032295033
I stabbed him again and again.,mid,0.9166666666666666,torontofantasy.6.360079,mid.01552,torontofantasy.4721931,1552,0.0018757218
"Jade, what can I fix you?",mid,0.8493150684931506,cornellmov.6.030072,mid.01553,cornellmov.0182018,1553,0.0032068803
All that was left was ash.,mid,0.8888888888888888,torontoadv.6.008261,mid.01554,torontoadv.138741,1554,0.0028107294
They launched the space shuttle yesterday.,mid,0.7666666666666667,cornellmov.6.029121,mid.01555,cornellmov.0176076,1555,0.0018405612
We stay in the forests here.,mid,0.7272727272727273,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.072987,mid.01556,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.01968363,1556,0.0018721647
"I put him out there, Sam.",mid,0.7719298245614035,cornellmov.6.040949,mid.01557,cornellmov.0252646,1557,0.0020822468
Morgan Thomas was two for four.,mid,0.810126582278481,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.159803,mid.01558,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.04323185,1558,0.0019926254
Beautiful photos of a beautiful couple!,mid,0.859375,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.170345,mid.01559,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04557634,1559,0.0019380659
The king decreed his mental state.,mid,0.82,torontofantasy.6.039423,mid.01560,torontofantasy.572482,1560,0.004371969
I think that's a little crass.,mid,0.8431372549019608,cocaspok2010.6.011791,mid.01561,cocaspok2010.0152725,1561,0.0020638236
Outside the little kitchen he paused.,mid,0.6964285714285714,torontofantasy.6.250801,mid.01562,torontofantasy.3325897,1562,0.003666743
The same applied to the cat.,mid,0.7454545454545455,torontofantasy.6.114657,mid.01563,torontofantasy.1637879,1563,0.001924349
And do not worry for Max.,mid,0.8076923076923077,torontofantasy.6.432163,mid.01564,torontofantasy.5701988,1564,0.0018222878
He put his arm around her.,mid,0.7411764705882353,torontomyst.6.066743,mid.01565,torontomyst.925113,1565,0.0020266152
I talk to Willie every day.,mid,0.7796610169491526,cocaspok2001.6.007269,mid.01566,cocaspok2001.0109628,1566,0.0023962671
Where did you disappear to yesterday?,mid,0.7368421052631579,torontoadv.6.002870,mid.01567,torontoadv.55473,1567,0.002068021
It's good for our rural economy.,mid,0.8363636363636363,cocaspok1990.6.002644,mid.01568,cocaspok1990.0042284,1568,0.003327315
"For more details, see Sharpen photos.",mid,0.8070175438596491,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.180362,mid.01569,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.04877471,1569,0.0019484577
His fate is now still unknown.,mid,0.6551724137931034,cocaspok2005.6.006412,mid.01570,cocaspok2005.0100609,1570,0.001830191
"Well, your home is your castle.",mid,0.8648648648648649,cocaspok2006.6.007301,mid.01571,cocaspok2006.0114373,1571,0.0018064529
"Light, his socket was throbbing again.",mid,0.864406779661017,torontofantasy.6.205109,mid.01572,torontofantasy.2777878,1572,0.0018945697
Put down the cup of coffee.,mid,0.7894736842105263,brown.6.001013,mid.01573,brown.020029,1573,0.0032149195
Open the folder MQL4 and indicators.,mid,0.7966101694915254,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.072478,mid.01574,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.01964429,1574,0.0023610017
I don't -- I have no idea.,mid,0.7666666666666667,cocaspok1999.6.009037,mid.01575,cocaspok1999.0117508,1575,0.0020947794
Long as it ain't too dirty.,mid,0.7397260273972602,cornellmov.6.021843,mid.01576,cornellmov.0128722,1576,0.0019184141
"Third, do the first things first.",mid,0.819672131147541,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.175755,mid.01577,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04703105,1577,0.002297981
Homeowners insurance is put in place.,mid,0.7222222222222222,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.151622,mid.01578,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04090792,1578,0.0026332126
Will they pass the Bulgarian border?,mid,0.84,torontofantasy.6.085043,mid.01579,torontofantasy.1260103,1579,0.0019797399
Many times they binge earlier nausea.,mid,0.8153846153846154,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.124062,mid.01580,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.03349954,1580,0.0020443322
Left is the more expensive suit.,mid,0.8392857142857143,cocaspok2000.6.007480,mid.01581,cocaspok2000.0118280,1581,0.0018139159
You... left it down at Greely's.,mid,0.8433734939759037,cornellmov.6.040191,mid.01582,cornellmov.0247609,1582,0.00216564
